name;sku;gtin;product_number;descriptionDK;product_name;color_code;color;pantone;hex;size_code;size;price\/amount;price\/currency;stock;weight;tariff_number;country_of_origin;main_category;sub_categories;images\/packshots;iamges\/modelShots;washingInstructions
ST407 Lady Cardigan;'000407926o;5714485104966;ST407;Quality: 100% combed organic cottonOxford Grey: 85 % combed organic cotton&nbsp/ 15 % viscoseHeather Black: 65% combed organic cotton / 35% polyesterWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The ST407 Lady Cardigan is made in interlock, which is an exclusive double-knit fabric. This means that the right side and wrong side are the same.The cardigan has a button closure down the front and the placket is double folded, so it looks nice if you choose to wear the cardigan open.The neck opening is completed with a double-stitched edge band.The sleeves and the bottom are hemmed with double stitching.For a better fit, there are incision darts at the chest.;Lady Cardigan;92;Heather Black;PMS 432 C;#191919;6;M;68;DKK;235;0;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, Sweatshirts, ;http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_07c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_09.jpg, ;
ST407 Lady Cardigan;'000407927o;5714485104973;ST407;Quality: 100% combed organic cottonOxford Grey: 85 % combed organic cotton&nbsp/ 15 % viscoseHeather Black: 65% combed organic cotton / 35% polyesterWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The ST407 Lady Cardigan is made in interlock, which is an exclusive double-knit fabric. This means that the right side and wrong side are the same.The cardigan has a button closure down the front and the placket is double folded, so it looks nice if you choose to wear the cardigan open.The neck opening is completed with a double-stitched edge band.The sleeves and the bottom are hemmed with double stitching.For a better fit, there are incision darts at the chest.;Lady Cardigan;92;Heather Black;PMS 432 C;#191919;7;L;68;DKK;136;0;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, Sweatshirts, ;http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_07c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_09.jpg, ;
ST407 Lady Cardigan;'000407928o;5714485104980;ST407;Quality: 100% combed organic cottonOxford Grey: 85 % combed organic cotton&nbsp/ 15 % viscoseHeather Black: 65% combed organic cotton / 35% polyesterWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The ST407 Lady Cardigan is made in interlock, which is an exclusive double-knit fabric. This means that the right side and wrong side are the same.The cardigan has a button closure down the front and the placket is double folded, so it looks nice if you choose to wear the cardigan open.The neck opening is completed with a double-stitched edge band.The sleeves and the bottom are hemmed with double stitching.For a better fit, there are incision darts at the chest.;Lady Cardigan;92;Heather Black;PMS 432 C;#191919;8;XL;68;DKK;91;0;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, Sweatshirts, ;http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_07c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_09.jpg, ;
ST407 Lady Cardigan;'0004079290o;5714485104997;ST407;Quality: 100% combed organic cottonOxford Grey: 85 % combed organic cotton&nbsp/ 15 % viscoseHeather Black: 65% combed organic cotton / 35% polyesterWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The ST407 Lady Cardigan is made in interlock, which is an exclusive double-knit fabric. This means that the right side and wrong side are the same.The cardigan has a button closure down the front and the placket is double folded, so it looks nice if you choose to wear the cardigan open.The neck opening is completed with a double-stitched edge band.The sleeves and the bottom are hemmed with double stitching.For a better fit, there are incision darts at the chest.;Lady Cardigan;92;Heather Black;PMS 432 C;#191919;90;2XL;68;DKK;47;0;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, Sweatshirts, ;http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_07c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_09.jpg, ;
ST407 Lady Cardigan;'0004079291o;5714485105000;ST407;Quality: 100% combed organic cottonOxford Grey: 85 % combed organic cotton&nbsp/ 15 % viscoseHeather Black: 65% combed organic cotton / 35% polyesterWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The ST407 Lady Cardigan is made in interlock, which is an exclusive double-knit fabric. This means that the right side and wrong side are the same.The cardigan has a button closure down the front and the placket is double folded, so it looks nice if you choose to wear the cardigan open.The neck opening is completed with a double-stitched edge band.The sleeves and the bottom are hemmed with double stitching.For a better fit, there are incision darts at the chest.;Lady Cardigan;92;Heather Black;PMS 432 C;#191919;91;3XL;71;DKK;50;0;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, Sweatshirts, ;http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000407_HeatherBlack_92_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_07c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000407_Lady_Cardigan_09.jpg, ;
ST203 Lady Style;'0002030512o;5714485105482;ST203;Quality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.A tight T-shirt with double stitches, stitches on the sides and a curved bottom on the front. It has a round neck with a narrow rib.;Lady Style;05;Blue Navy;PMS 533 C;#1f2a44;12;2 Years;22,25;DKK;30;0,08;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_09.jpg, ;
ST203 Lady Style;'000203052o;5714485105499;ST203;Quality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.A tight T-shirt with double stitches, stitches on the sides and a curved bottom on the front. It has a round neck with a narrow rib.;Lady Style;05;Blue Navy;PMS 533 C;#1f2a44;2;4-6 Years;22,25;DKK;30;0,09;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_09.jpg, ;
ST203 Lady Style;'000203053o;5714485105505;ST203;Quality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.A tight T-shirt with double stitches, stitches on the sides and a curved bottom on the front. It has a round neck with a narrow rib.;Lady Style;05;Blue Navy;PMS 533 C;#1f2a44;3;8-10 Years;22,25;DKK;30;0,1;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_09.jpg, ;
ST203 Lady Style;'0002030540o;5714485105512;ST203;Quality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.A tight T-shirt with double stitches, stitches on the sides and a curved bottom on the front. It has a round neck with a narrow rib.;Lady Style;05;Blue Navy;PMS 533 C;#1f2a44;40;12-14 Years;22,25;DKK;30;0,11;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_09.jpg, ;
ST203 Lady Style;'0002030542o;5714485105529;ST203;Quality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.A tight T-shirt with double stitches, stitches on the sides and a curved bottom on the front. It has a round neck with a narrow rib.;Lady Style;05;Blue Navy;PMS 533 C;#1f2a44;42;XS;32,25;DKK;47;0,12;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_09.jpg, ;
ST203 Lady Style;'000203055o;5714485105536;ST203;Quality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.A tight T-shirt with double stitches, stitches on the sides and a curved bottom on the front. It has a round neck with a narrow rib.;Lady Style;05;Blue Navy;PMS 533 C;#1f2a44;5;S;32,25;DKK;93;0,13;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_09.jpg, ;
ST203 Lady Style;'000203056o;5714485105543;ST203;Quality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.A tight T-shirt with double stitches, stitches on the sides and a curved bottom on the front. It has a round neck with a narrow rib.;Lady Style;05;Blue Navy;PMS 533 C;#1f2a44;6;M;32,25;DKK;131;0,14;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_09.jpg, ;
ST203 Lady Style;'000203057o;5714485105550;ST203;Quality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.A tight T-shirt with double stitches, stitches on the sides and a curved bottom on the front. It has a round neck with a narrow rib.;Lady Style;05;Blue Navy;PMS 533 C;#1f2a44;7;L;32,25;DKK;157;0,16;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_09.jpg, ;
ST203 Lady Style;'000203058o;5714485105567;ST203;Quality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.A tight T-shirt with double stitches, stitches on the sides and a curved bottom on the front. It has a round neck with a narrow rib.;Lady Style;05;Blue Navy;PMS 533 C;#1f2a44;8;XL;32,25;DKK;95;0,17;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_09.jpg, ;
ST203 Lady Style;'0002030590o;5714485105574;ST203;Quality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.A tight T-shirt with double stitches, stitches on the sides and a curved bottom on the front. It has a round neck with a narrow rib.;Lady Style;05;Blue Navy;PMS 533 C;#1f2a44;90;2XL;32,25;DKK;50;0,19;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_09.jpg, ;
ST203 Lady Style;'0002030591o;5714485105581;ST203;Quality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.A tight T-shirt with double stitches, stitches on the sides and a curved bottom on the front. It has a round neck with a narrow rib.;Lady Style;05;Blue Navy;PMS 533 C;#1f2a44;91;3XL;35,25;DKK;30;0;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000203_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000203_Lady_Style_09.jpg, ;
ST303 Uni Style;'000303053o;5714485105611;ST303;&nbspQuality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.Uni Style is a tight fitted T-shirt with double stitches and stitches on the side. It has a round neck and a narrow neck band.;Uni Style;05;Blue Navy;PMS 533 C;#1f2a44;3;8-10 Years;22,25;DKK;19;0,11;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05c.jpg, ;
ST303 Uni Style;'000303058o;5714485105673;ST303;&nbspQuality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.Uni Style is a tight fitted T-shirt with double stitches and stitches on the side. It has a round neck and a narrow neck band.;Uni Style;05;Blue Navy;PMS 533 C;#1f2a44;8;XL;32,25;DKK;6;0,23;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05c.jpg, ;
ST303 Uni Style;'0003030590o;5714485105680;ST303;&nbspQuality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.Uni Style is a tight fitted T-shirt with double stitches and stitches on the side. It has a round neck and a narrow neck band.;Uni Style;05;Blue Navy;PMS 533 C;#1f2a44;90;2XL;32,25;DKK;12;0,25;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05c.jpg, ;
