name;sku;gtin;product_number;descriptionDK;product_name;color_code;color;pantone;hex;size_code;size;price\/amount;price\/currency;stock;weight;tariff_number;country_of_origin;main_category;sub_categories;images\/packshots;iamges\/modelShots;washingInstructions
ST718 Hooded Sweat;'000718027;5714485113388;ST718;&nbspQuality: 65% combed cotton / 35% polyesterOxford Grey: 74% combed cotton / 11% polyester / 15% viscoseWeight: 350 g / m²Isoli with brushed insideBox: 20 pcs., Package: 5 pcs.ST718 Hooded Sweat is our bestselling sweatshirt, it is a classic in good quality. We offer it in many colors and sizes therefore you will experience that it fits most people.If you want to give the sweatshirt your unique look, we can recommend both print and embroidery, it is suitable for both. You can read more about the various processing options under the menu Brand Yourself.ST718 Hooded Sweat with kangaroo pocket is in a heavy isoli with a brush inside, to make the sweatshirt extra soft.Sleeves and bottom are finished with a wide 2x2 rib with elastane.The hood is in a double layer of fabric, the drawstring holes are in metal and the drawstring is finished with a metal end which is open at the bottom.Cord in a different colorYou can choose to replace the drawstring with a different color or type of string. You can choose from 3 different types of drawstrings ST116 Sweatstring, ST123 Sweatstring&nbspRound or ST122 Sweatstring&nbspstriped.Drawstrings in child sizesAccording to the standard DS EN 14682, there must be no tie straps and cords in children's clothing in the head and neck area. That's why we have taken the strings out of ST718 Hooded sweat in children's sizes. In a period, there will still be metal eyelets in the hood, but all new arrivals will be without eyelets and drawstrings in children sizes.&nbsp&nbspChildsizes has a pushbutton to make the product go easier over the head.&nbspThe sweatshirt has only a small size label on the left side of the neck. In the left side seam is a small label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABEL.;Hooded Sweat;02;Ash;PMS 427 C;#d0d3d4;7;L;103,3;DKK;9;0,66;61102010;Bangladesh;Sweatshirts;Hooded sweat, New Arrivals, Outlet, ;http://download.stormtextil.dk/WebShop/PackShots/000718_Ash_02_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000718_Ash_02_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000718_Ash_02_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_02c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_03c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_04.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_08.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_09.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_10.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_11.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_12.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_13.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_14.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_15.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_16.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_17.jpg, ;
ST165;'000165056;5714485111421;ST165;&nbsp&nbspQuality: 100% combed cottonAnthracite: 60% combed cotton / 40% polyesterOxford Grey 85% combed cotton / 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcsST165 is made in conventional OEKO-TEX certified cotton.The yarn for this t-shirt has been carefully selected to ensure the same good quality as in all our products. You can use and wash the t-shirt many times without color and shape changing significantly.The sleeves and bottom are hemmed with double stitching that gives a simple look.The neck rib is made of a 1x1 cotton rib which is fixed with a double stitch that helps to keep the rib in place and the shape of the neck.The t-shirt has a neckband and a small size label on the left side of the neck, this is creating a space for your neck print. In the left side seam, there is a small washing label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABELST165 is a t-shirt there is suitable for screen printing, transfer, DIP, and DTG. We can also embroider on the t-shirt, but we prefer a thicker quality for embroidery, here we can recommend ST102 Heavy Luxe.;;05;Blue Navy;PMS 533 C;#1f2a44;6;M;21,9;DKK;803;0,16;61091000;Bangladesh;T-Shirts;New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000165_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000165_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_08.jpg, ;
ST165;'000165186;5714485111728;ST165;&nbsp&nbspQuality: 100% combed cottonAnthracite: 60% combed cotton / 40% polyesterOxford Grey 85% combed cotton / 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcsST165 is made in conventional OEKO-TEX certified cotton.The yarn for this t-shirt has been carefully selected to ensure the same good quality as in all our products. You can use and wash the t-shirt many times without color and shape changing significantly.The sleeves and bottom are hemmed with double stitching that gives a simple look.The neck rib is made of a 1x1 cotton rib which is fixed with a double stitch that helps to keep the rib in place and the shape of the neck.The t-shirt has a neckband and a small size label on the left side of the neck, this is creating a space for your neck print. In the left side seam, there is a small washing label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABELST165 is a t-shirt there is suitable for screen printing, transfer, DIP, and DTG. We can also embroider on the t-shirt, but we prefer a thicker quality for embroidery, here we can recommend ST102 Heavy Luxe.;;18;Red;PMS 187 C;#a6192e;6;M;21,9;DKK;1013;0,16;61091000;Bangladesh;T-Shirts;New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000165_Red_18_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_Red_18_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_Red_18_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000165_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_08.jpg, ;
ST165;'000165556;5714485112084;ST165;&nbsp&nbspQuality: 100% combed cottonAnthracite: 60% combed cotton / 40% polyesterOxford Grey 85% combed cotton / 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcsST165 is made in conventional OEKO-TEX certified cotton.The yarn for this t-shirt has been carefully selected to ensure the same good quality as in all our products. You can use and wash the t-shirt many times without color and shape changing significantly.The sleeves and bottom are hemmed with double stitching that gives a simple look.The neck rib is made of a 1x1 cotton rib which is fixed with a double stitch that helps to keep the rib in place and the shape of the neck.The t-shirt has a neckband and a small size label on the left side of the neck, this is creating a space for your neck print. In the left side seam, there is a small washing label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABELST165 is a t-shirt there is suitable for screen printing, transfer, DIP, and DTG. We can also embroider on the t-shirt, but we prefer a thicker quality for embroidery, here we can recommend ST102 Heavy Luxe.;;55;Swedish Blue;PMS 300 C;#0063be;6;M;21,9;DKK;907;0,16;61091000;Bangladesh;T-Shirts;New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000165_SwedishBlue_55_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_SwedishBlue_55_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_SwedishBlue_55_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000165_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_08.jpg, ;
ST718 Hooded Sweat;'000718028;5714485113395;ST718;&nbspQuality: 65% combed cotton / 35% polyesterOxford Grey: 74% combed cotton / 11% polyester / 15% viscoseWeight: 350 g / m²Isoli with brushed insideBox: 20 pcs., Package: 5 pcs.ST718 Hooded Sweat is our bestselling sweatshirt, it is a classic in good quality. We offer it in many colors and sizes therefore you will experience that it fits most people.If you want to give the sweatshirt your unique look, we can recommend both print and embroidery, it is suitable for both. You can read more about the various processing options under the menu Brand Yourself.ST718 Hooded Sweat with kangaroo pocket is in a heavy isoli with a brush inside, to make the sweatshirt extra soft.Sleeves and bottom are finished with a wide 2x2 rib with elastane.The hood is in a double layer of fabric, the drawstring holes are in metal and the drawstring is finished with a metal end which is open at the bottom.Cord in a different colorYou can choose to replace the drawstring with a different color or type of string. You can choose from 3 different types of drawstrings ST116 Sweatstring, ST123 Sweatstring&nbspRound or ST122 Sweatstring&nbspstriped.Drawstrings in child sizesAccording to the standard DS EN 14682, there must be no tie straps and cords in children's clothing in the head and neck area. That's why we have taken the strings out of ST718 Hooded sweat in children's sizes. In a period, there will still be metal eyelets in the hood, but all new arrivals will be without eyelets and drawstrings in children sizes.&nbsp&nbspChildsizes has a pushbutton to make the product go easier over the head.&nbspThe sweatshirt has only a small size label on the left side of the neck. In the left side seam is a small label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABEL.;Hooded Sweat;02;Ash;PMS 427 C;#d0d3d4;8;XL;103,3;DKK;9;0,66;61102010;Bangladesh;Sweatshirts;Hooded sweat, New Arrivals, Outlet, ;http://download.stormtextil.dk/WebShop/PackShots/000718_Ash_02_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000718_Ash_02_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000718_Ash_02_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_02c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_03c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_04.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_08.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_09.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_10.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_11.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_12.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_13.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_14.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_15.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_16.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_17.jpg, ;
ST165;'000165057;5714485111438;ST165;&nbsp&nbspQuality: 100% combed cottonAnthracite: 60% combed cotton / 40% polyesterOxford Grey 85% combed cotton / 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcsST165 is made in conventional OEKO-TEX certified cotton.The yarn for this t-shirt has been carefully selected to ensure the same good quality as in all our products. You can use and wash the t-shirt many times without color and shape changing significantly.The sleeves and bottom are hemmed with double stitching that gives a simple look.The neck rib is made of a 1x1 cotton rib which is fixed with a double stitch that helps to keep the rib in place and the shape of the neck.The t-shirt has a neckband and a small size label on the left side of the neck, this is creating a space for your neck print. In the left side seam, there is a small washing label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABELST165 is a t-shirt there is suitable for screen printing, transfer, DIP, and DTG. We can also embroider on the t-shirt, but we prefer a thicker quality for embroidery, here we can recommend ST102 Heavy Luxe.;;05;Blue Navy;PMS 533 C;#1f2a44;7;L;21,9;DKK;1718;0,17;61091000;Bangladesh;T-Shirts;New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000165_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000165_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_08.jpg, ;
ST165;'000165187;5714485111735;ST165;&nbsp&nbspQuality: 100% combed cottonAnthracite: 60% combed cotton / 40% polyesterOxford Grey 85% combed cotton / 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcsST165 is made in conventional OEKO-TEX certified cotton.The yarn for this t-shirt has been carefully selected to ensure the same good quality as in all our products. You can use and wash the t-shirt many times without color and shape changing significantly.The sleeves and bottom are hemmed with double stitching that gives a simple look.The neck rib is made of a 1x1 cotton rib which is fixed with a double stitch that helps to keep the rib in place and the shape of the neck.The t-shirt has a neckband and a small size label on the left side of the neck, this is creating a space for your neck print. In the left side seam, there is a small washing label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABELST165 is a t-shirt there is suitable for screen printing, transfer, DIP, and DTG. We can also embroider on the t-shirt, but we prefer a thicker quality for embroidery, here we can recommend ST102 Heavy Luxe.;;18;Red;PMS 187 C;#a6192e;7;L;21,9;DKK;1091;0,17;61091000;Bangladesh;T-Shirts;New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000165_Red_18_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_Red_18_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_Red_18_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000165_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_08.jpg, ;
ST165;'000165557;5714485112091;ST165;&nbsp&nbspQuality: 100% combed cottonAnthracite: 60% combed cotton / 40% polyesterOxford Grey 85% combed cotton / 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcsST165 is made in conventional OEKO-TEX certified cotton.The yarn for this t-shirt has been carefully selected to ensure the same good quality as in all our products. You can use and wash the t-shirt many times without color and shape changing significantly.The sleeves and bottom are hemmed with double stitching that gives a simple look.The neck rib is made of a 1x1 cotton rib which is fixed with a double stitch that helps to keep the rib in place and the shape of the neck.The t-shirt has a neckband and a small size label on the left side of the neck, this is creating a space for your neck print. In the left side seam, there is a small washing label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABELST165 is a t-shirt there is suitable for screen printing, transfer, DIP, and DTG. We can also embroider on the t-shirt, but we prefer a thicker quality for embroidery, here we can recommend ST102 Heavy Luxe.;;55;Swedish Blue;PMS 300 C;#0063be;7;L;21,9;DKK;1148;0,17;61091000;Bangladesh;T-Shirts;New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000165_SwedishBlue_55_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_SwedishBlue_55_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_SwedishBlue_55_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000165_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_08.jpg, ;
ST718 Hooded Sweat;'0007180290;5714485113401;ST718;&nbspQuality: 65% combed cotton / 35% polyesterOxford Grey: 74% combed cotton / 11% polyester / 15% viscoseWeight: 350 g / m²Isoli with brushed insideBox: 20 pcs., Package: 5 pcs.ST718 Hooded Sweat is our bestselling sweatshirt, it is a classic in good quality. We offer it in many colors and sizes therefore you will experience that it fits most people.If you want to give the sweatshirt your unique look, we can recommend both print and embroidery, it is suitable for both. You can read more about the various processing options under the menu Brand Yourself.ST718 Hooded Sweat with kangaroo pocket is in a heavy isoli with a brush inside, to make the sweatshirt extra soft.Sleeves and bottom are finished with a wide 2x2 rib with elastane.The hood is in a double layer of fabric, the drawstring holes are in metal and the drawstring is finished with a metal end which is open at the bottom.Cord in a different colorYou can choose to replace the drawstring with a different color or type of string. You can choose from 3 different types of drawstrings ST116 Sweatstring, ST123 Sweatstring&nbspRound or ST122 Sweatstring&nbspstriped.Drawstrings in child sizesAccording to the standard DS EN 14682, there must be no tie straps and cords in children's clothing in the head and neck area. That's why we have taken the strings out of ST718 Hooded sweat in children's sizes. In a period, there will still be metal eyelets in the hood, but all new arrivals will be without eyelets and drawstrings in children sizes.&nbsp&nbspChildsizes has a pushbutton to make the product go easier over the head.&nbspThe sweatshirt has only a small size label on the left side of the neck. In the left side seam is a small label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABEL.;Hooded Sweat;02;Ash;PMS 427 C;#d0d3d4;90;2XL;103,3;DKK;57;0,66;61102010;Bangladesh;Sweatshirts;Hooded sweat, New Arrivals, Outlet, ;http://download.stormtextil.dk/WebShop/PackShots/000718_Ash_02_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000718_Ash_02_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000718_Ash_02_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_02c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_03c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_04.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_08.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_09.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_10.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_11.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_12.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_13.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_14.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_15.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_16.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000718_Hooded_Sweat_17.jpg, ;
ST165;'000165058;5714485111445;ST165;&nbsp&nbspQuality: 100% combed cottonAnthracite: 60% combed cotton / 40% polyesterOxford Grey 85% combed cotton / 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcsST165 is made in conventional OEKO-TEX certified cotton.The yarn for this t-shirt has been carefully selected to ensure the same good quality as in all our products. You can use and wash the t-shirt many times without color and shape changing significantly.The sleeves and bottom are hemmed with double stitching that gives a simple look.The neck rib is made of a 1x1 cotton rib which is fixed with a double stitch that helps to keep the rib in place and the shape of the neck.The t-shirt has a neckband and a small size label on the left side of the neck, this is creating a space for your neck print. In the left side seam, there is a small washing label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABELST165 is a t-shirt there is suitable for screen printing, transfer, DIP, and DTG. We can also embroider on the t-shirt, but we prefer a thicker quality for embroidery, here we can recommend ST102 Heavy Luxe.;;05;Blue Navy;PMS 533 C;#1f2a44;8;XL;21,9;DKK;1157;0,18;61091000;Bangladesh;T-Shirts;New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000165_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000165_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_08.jpg, ;
ST165;'000165188;5714485111742;ST165;&nbsp&nbspQuality: 100% combed cottonAnthracite: 60% combed cotton / 40% polyesterOxford Grey 85% combed cotton / 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcsST165 is made in conventional OEKO-TEX certified cotton.The yarn for this t-shirt has been carefully selected to ensure the same good quality as in all our products. You can use and wash the t-shirt many times without color and shape changing significantly.The sleeves and bottom are hemmed with double stitching that gives a simple look.The neck rib is made of a 1x1 cotton rib which is fixed with a double stitch that helps to keep the rib in place and the shape of the neck.The t-shirt has a neckband and a small size label on the left side of the neck, this is creating a space for your neck print. In the left side seam, there is a small washing label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABELST165 is a t-shirt there is suitable for screen printing, transfer, DIP, and DTG. We can also embroider on the t-shirt, but we prefer a thicker quality for embroidery, here we can recommend ST102 Heavy Luxe.;;18;Red;PMS 187 C;#a6192e;8;XL;21,9;DKK;776;0,18;61091000;Bangladesh;T-Shirts;New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000165_Red_18_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_Red_18_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_Red_18_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000165_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_08.jpg, ;
ST165;'000165558;5714485112107;ST165;&nbsp&nbspQuality: 100% combed cottonAnthracite: 60% combed cotton / 40% polyesterOxford Grey 85% combed cotton / 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcsST165 is made in conventional OEKO-TEX certified cotton.The yarn for this t-shirt has been carefully selected to ensure the same good quality as in all our products. You can use and wash the t-shirt many times without color and shape changing significantly.The sleeves and bottom are hemmed with double stitching that gives a simple look.The neck rib is made of a 1x1 cotton rib which is fixed with a double stitch that helps to keep the rib in place and the shape of the neck.The t-shirt has a neckband and a small size label on the left side of the neck, this is creating a space for your neck print. In the left side seam, there is a small washing label with the product name and washing instructions. We call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABELST165 is a t-shirt there is suitable for screen printing, transfer, DIP, and DTG. We can also embroider on the t-shirt, but we prefer a thicker quality for embroidery, here we can recommend ST102 Heavy Luxe.;;55;Swedish Blue;PMS 300 C;#0063be;8;XL;21,9;DKK;837;0,18;61091000;Bangladesh;T-Shirts;New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000165_SwedishBlue_55_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_SwedishBlue_55_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000165_SwedishBlue_55_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000165_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_06.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000165_08.jpg, ;
